MANDT	FKNUM	FKPOS	FKPTY	BUKRS	NETWR	MWSBP	WAERS	MWSKZ	PRSDT	BUDAT	EXTI1	EXTI2	TPLST	VSART	KALSM	KNUMV	WERKS	EKORG	EKGRP	EBELN	EBELP	LBLNI	PARVW	TDLNR	RECHS	KURST	KOSTY	REFTY	REBEL	REPOS	POSTX	KNTTP	BKLAS	STBER	DTBER	UZBER	STFRE	DTFRE	UZFRE	STABR	DTABR	UZABR	ERNAM	ERDAT	ERZET	AENAM	AEDAT	AEZET	LOGSYS	KSTAU	TRFZNA	TRFZNZ	TXJCD	BASWR	SLAND1_A	SLAND1_Z	FKSTO	KZWI1	KZWI2	KZWI3	KZWI4	KZWI5	KZWI6
700	2100049005	000001	Z007	1000	5,396.40	0.00	INR		23.02.2024	23.02.2024	2100049056		1040	01	ZSCL01	0000655219					00000		SP	0013000913			B	8	2100049056	000001	2100049056 RHIHRLYSIDING	K	3101	C	23.02.2024	23:03:45			00:00:00			00:00:00	SCLADMIN	23.02.2024	23:03:45			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100049023	000001	Z007	1000	5,407.20	0.00	INR		23.02.2024	23.02.2024	2100049074		1040	01	ZSCL01	0000655358					00000		SP	0013000913			B	8	2100049074	000001	2100049074 RHIHRLYSIDING	K	3101	C	23.02.2024	23:09:51			00:00:00			00:00:00	SCLADMIN	23.02.2024	23:09:51			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100049959	000001	Z007	1000	5,394.00	0.00	INR		24.02.2024	24.02.2024	2100050010		1040	01	ZSCL01	0000661737					00000		SP	0013000913			B	8	2100050010	000001	2100050010 RHIHRLYSIDING	K	3101	C	24.02.2024	09:45:49			00:00:00			00:00:00	SCLADMIN	24.02.2024	09:45:49			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100050284	000001	Z007	1000	5,407.20	0.00	INR		24.02.2024	24.02.2024	2100050335		1040	01	ZSCL01	0000669029					00000		SP	0013000913			B	8	2100050335	000001	2100050335 RHIHRLYSIDING	K	3101	C	24.02.2024	13:08:33			00:00:00			00:00:00	SCLADMIN	24.02.2024	13:08:33			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100050544	000001	Z007	1000	5,396.40	0.00	INR		24.02.2024	24.02.2024	2100050595		1040	01	ZSCL01	0000676396					00000		SP	0013000913			B	8	2100050595	000001	2100050595 RHIHRLYSIDING	K	3101	C	24.02.2024	15:41:01			00:00:00			00:00:00	SCLADMIN	24.02.2024	15:41:01			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100050558	000001	Z007	1000	5,396.40	0.00	INR		24.02.2024	24.02.2024	2100050609		1040	01	ZSCL01	0000676740					00000		SP	0013000913			B	8	2100050609	000001	2100050609 RHIHRLYSIDING	K	3101	C	24.02.2024	15:50:06			00:00:00			00:00:00	SCLADMIN	24.02.2024	15:50:06			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100050619	000001	Z007	1000	5,396.40	0.00	INR		24.02.2024	24.02.2024	2100050680		1040	01	ZSCL01	0000678236					00000		SP	0013000913			B	8	2100050680	000001	2100050680 RHIHRLYSIDING	K	3101	C	24.02.2024	16:20:43			00:00:00			00:00:00	SCLADMIN	24.02.2024	16:20:43			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100051327	000001	Z007	1000	5,407.20	0.00	INR		24.02.2024	24.02.2024	2100051389		1040	01	ZSCL01	0000690341					00000		SP	0013000913			B	8	2100051389	000001	2100051389 RHIHRLYSIDING	K	3101	C	24.02.2024	21:08:24			00:00:00			00:00:00	SCLADMIN	24.02.2024	21:08:24			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100051380	000001	Z007	1000	5,394.00	0.00	INR		24.02.2024	24.02.2024	2100051432		1040	01	ZSCL01	0000690863					00000		SP	0013000913			B	8	2100051432	000001	2100051432 RHIHRLYSIDING	K	3101	C	24.02.2024	21:28:31			00:00:00			00:00:00	SCLADMIN	24.02.2024	21:28:31			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100051586	000001	Z007	1000	5,407.20	0.00	INR		24.02.2024	24.02.2024	2100051648		1040	01	ZSCL01	0000692484					00000		SP	0013000913			B	8	2100051648	000001	2100051648 RHIHRLYSIDING	K	3101	C	24.02.2024	22:48:25			00:00:00			00:00:00	SCLADMIN	24.02.2024	22:48:25			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100052047	000001	Z007	1000	5,402.40	0.00	INR		25.02.2024	25.02.2024	2100052109		1040	01	ZSCL01	0000695620					00000		SP	0013000913			B	8	2100052109	000001	2100052109 RHIHRLYSIDING	K	3101	C	25.02.2024	02:57:08			00:00:00			00:00:00	SCLADMIN	25.02.2024	02:57:08			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100052549	000001	Z007	1000	5,402.40	0.00	INR		25.02.2024	25.02.2024	2100052611		1040	01	ZSCL01	0000698749					00000		SP	0013000913			B	8	2100052611	000001	2100052611 RHIHRLYSIDING	K	3101	C	25.02.2024	09:13:54			00:00:00			00:00:00	SCLADMIN	25.02.2024	09:13:54			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100053916	000001	Z007	1000	5,407.20	0.00	INR		25.02.2024	25.02.2024	2100053968		1040	01	ZSCL01	0000717911					00000		SP	0013000913			B	8	2100053968	000001	2100053968 RHIHRLYSIDING	K	3101	C	25.02.2024	20:40:57			00:00:00			00:00:00	SCLADMIN	25.02.2024	20:40:57			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100054265	000001	Z007	1000	5,394.00	0.00	INR		25.02.2024	25.02.2024	2100054327		1040	01	ZSCL01	0000720961					00000		SP	0013000913			B	8	2100054327	000001	2100054327 RHIHRLYSIDING	K	3101	C	25.02.2024	22:28:49			00:00:00			00:00:00	SCLADMIN	25.02.2024	22:28:49			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100054307	000001	Z007	1000	5,396.40	0.00	INR		25.02.2024	25.02.2024	2100054369		1040	01	ZSCL01	0000721308					00000		SP	0013000913			B	8	2100054369	000001	2100054369 RHIHRLYSIDING	K	3101	C	25.02.2024	22:39:19			00:00:00			00:00:00	SCLADMIN	25.02.2024	22:39:19			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100054846	000001	Z007	1000	5,402.40	0.00	INR		26.02.2024	26.02.2024	2100054898		1040	01	ZSCL01	0000724918					00000		SP	0013000913			B	8	2100054898	000001	2100054898 RHIHRLYSIDING	K	3101	C	26.02.2024	04:14:10			00:00:00			00:00:00	SCLADMIN	26.02.2024	04:14:10			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100054866	000001	Z007	1000	5,402.40	0.00	INR		26.02.2024	26.02.2024	2100054918		1040	01	ZSCL01	0000725031					00000		SP	0013000913			B	8	2100054918	000001	2100054918 RHIHRLYSIDING	K	3101	C	26.02.2024	04:32:55			00:00:00			00:00:00	SCLADMIN	26.02.2024	04:32:55			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100055449	000001	Z007	1000	5,407.20	0.00	INR		26.02.2024	26.02.2024	2100055511		1040	01	ZSCL01	0000731926					00000		SP	0013000913			B	8	2100055511	000001	2100055511 RHIHRLYSIDING	K	3101	C	26.02.2024	13:42:39			00:00:00			00:00:00	SCLADMIN	26.02.2024	13:42:39			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100055519	000001	Z007	1000	5,394.00	0.00	INR		26.02.2024	26.02.2024	2100055581		1040	01	ZSCL01	0000733034					00000		SP	0013000913			B	8	2100055581	000001	2100055581 RHIHRLYSIDING	K	3101	C	26.02.2024	14:25:55			00:00:00			00:00:00	SCLADMIN	26.02.2024	14:25:55			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100055549	000001	Z007	1000	5,402.40	0.00	INR		26.02.2024	26.02.2024	2100055611		1040	01	ZSCL01	0000733582					00000		SP	0013000913			B	8	2100055611	000001	2100055611 RHIHRLYSIDING	K	3101	C	26.02.2024	14:43:36			00:00:00			00:00:00	SCLADMIN	26.02.2024	14:43:36			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100056697	000001	Z007	1000	5,394.00	0.00	INR		26.02.2024	26.02.2024	2100056759		1040	01	ZSCL01	0000755141					00000		SP	0013000913			B	8	2100056759	000001	2100056759 RHIHRLYSIDING	K	3101	C	26.02.2024	23:24:20			00:00:00			00:00:00	SCLADMIN	26.02.2024	23:24:20			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100057283	000001	Z007	1000	5,402.40	0.00	INR		27.02.2024	27.02.2024	2100057356		1040	01	ZSCL01	0000758656					00000		SP	0013000913			B	8	2100057356	000001	2100057356 RHIHRLYSIDING	K	3101	C	27.02.2024	05:23:34			00:00:00			00:00:00	SCLADMIN	27.02.2024	05:23:34			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100057407	000001	Z007	1000	5,394.00	0.00	INR		27.02.2024	27.02.2024	2100057480		1040	01	ZSCL01	0000759593					00000		SP	0013000913			B	8	2100057480	000001	2100057480 RHIHRLYSIDING	K	3101	C	27.02.2024	07:56:47			00:00:00			00:00:00	SCLADMIN	27.02.2024	07:56:47			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100057754	000001	Z007	1000	5,402.40	0.00	INR		27.02.2024	27.02.2024	2100057827		1040	01	ZSCL01	0000766261					00000		SP	0013000913			B	8	2100057827	000001	2100057827 RHIHRLYSIDING	K	3101	C	27.02.2024	13:04:47			00:00:00			00:00:00	SCLADMIN	27.02.2024	13:04:47			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100060731	000001	Z007	1000	5,396.40	0.00	INR		28.02.2024	28.02.2024	2100060802		1040	01	ZSCL01	0000846139					00000		SP	0013000913			B	8	2100060802	000001	2100060802 RHIHRLYSIDING	K	3101	C	28.02.2024	17:46:53			00:00:00			00:00:00	SCLADMIN	28.02.2024	17:46:53			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100061769	000001	Z007	1000	5,402.40	0.00	INR		29.02.2024	29.02.2024	2100061841		1040	01	ZSCL01	0000864967					00000		SP	0013000913			B	8	2100061841	000001	2100061841 RHIHRLYSIDING	K	3101	C	29.02.2024	02:21:22			00:00:00			00:00:00	SCLADMIN	29.02.2024	02:21:22			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100062036	000001	Z007	1000	5,396.40	0.00	INR		29.02.2024	29.02.2024	2100062108		1040	01	ZSCL01	0000866834					00000		SP	0013000913			B	8	2100062108	000001	2100062108 RHIHRLYSIDING	K	3101	C	29.02.2024	05:38:09			00:00:00			00:00:00	SCLADMIN	29.02.2024	05:38:09			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100063646	000001	Z007	1000	5,402.40	0.00	INR		29.02.2024	29.02.2024	2100063708		1040	01	ZSCL01	0000949071					00000		SP	0013000913			B	8	2100063708	000001	2100063708 RHIHRLYSIDING	K	3101	C	29.02.2024	21:27:10			00:00:00			00:00:00	SCLADMIN	29.02.2024	21:27:10			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100064658	000001	Z007	1000	5,407.20	0.00	INR		01.03.2024	01.03.2024	2100064722		1040	01	ZSCL01	0000968623					00000		SP	0013000913			B	8	2100064722	000001	2100064722 RHIHRLYSIDING	K	3101	C	01.03.2024	08:34:22			00:00:00			00:00:00	SCLADMIN	01.03.2024	08:34:22			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100065107	000001	Z007	1000	5,396.40	0.00	INR		01.03.2024	01.03.2024	2100065181		1040	01	ZSCL01	0000975173					00000		SP	0013000913			B	8	2100065181	000001	2100065181 RHIHRLYSIDING	K	3101	C	01.03.2024	14:50:42			00:00:00			00:00:00	SCLADMIN	01.03.2024	14:50:42			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100065502	000001	Z007	1000	5,407.20	0.00	INR		01.03.2024	01.03.2024	2100065576		1040	01	ZSCL01	0000984260					00000		SP	0013000913			B	8	2100065576	000001	2100065576 RHIHRLYSIDING	K	3101	C	01.03.2024	18:06:42			00:00:00			00:00:00	SCLADMIN	01.03.2024	18:06:42			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100067341	000001	Z007	1000	5,402.40	0.00	INR		02.03.2024	02.03.2024	2100067395		1040	01	ZSCL01	0001007034					00000		SP	0013000913			B	8	2100067395	000001	2100067395 RHIHRLYSIDING	K	3101	C	02.03.2024	15:04:48			00:00:00			00:00:00	SCLADMIN	02.03.2024	15:04:48			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100068076	000001	Z007	1000	5,394.00	0.00	INR		02.03.2024	02.03.2024	2100068130		1040	01	ZSCL01	0001026864					00000		SP	0013000913			B	8	2100068130	000001	2100068130 RHIHRLYSIDING	K	3101	C	02.03.2024	20:56:09			00:00:00			00:00:00	SCLADMIN	02.03.2024	20:56:09			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100068114	000001	Z007	1000	5,394.00	0.00	INR		02.03.2024	02.03.2024	2100068168		1040	01	ZSCL01	0001027242					00000		SP	0013000913			B	8	2100068168	000001	2100068168 RHIHRLYSIDING	K	3101	C	02.03.2024	21:11:32			00:00:00			00:00:00	SCLADMIN	02.03.2024	21:11:32			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100069013	000001	Z007	1000	5,396.40	0.00	INR		03.03.2024	03.03.2024	2100069087		1040	01	ZSCL01	0001033357					00000		SP	0013000913			B	8	2100069087	000001	2100069087 RHIHRLYSIDING	K	3101	C	03.03.2024	06:52:16			00:00:00			00:00:00	SCLADMIN	03.03.2024	06:52:16			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100069078	000001	Z007	1000	5,396.40	0.00	INR		03.03.2024	03.03.2024	2100069152		1040	01	ZSCL01	0001033764					00000		SP	0013000913			B	8	2100069152	000001	2100069152 RHIHRLYSIDING	K	3101	C	03.03.2024	07:58:20			00:00:00			00:00:00	SCLADMIN	03.03.2024	07:58:20			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100069080	000001	Z007	1000	5,396.40	0.00	INR		03.03.2024	03.03.2024	2100069154		1040	01	ZSCL01	0001033770					00000		SP	0013000913			B	8	2100069154	000001	2100069154 RHIHRLYSIDING	K	3101	C	03.03.2024	07:59:25			00:00:00			00:00:00	SCLADMIN	03.03.2024	07:59:25			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100069324	000001	Z007	1000	5,407.20	0.00	INR		03.03.2024	03.03.2024	2100069398		1040	01	ZSCL01	0001036488					00000		SP	0013000913			B	8	2100069398	000001	2100069398 RHIHRLYSIDING	K	3101	C	03.03.2024	11:38:45			00:00:00			00:00:00	SCLADMIN	03.03.2024	11:38:45			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100069464	000001	Z007	1000	5,407.20	0.00	INR		03.03.2024	03.03.2024	2100069538		1040	01	ZSCL01	0001038745					00000		SP	0013000913			B	8	2100069538	000001	2100069538 RHIHRLYSIDING	K	3101	C	03.03.2024	13:27:21			00:00:00			00:00:00	SCLADMIN	03.03.2024	13:27:21			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100069897	000001	Z007	1000	5,407.20	0.00	INR		03.03.2024	03.03.2024	2100069956		1040	01	ZSCL01	0001045781					00000		SP	0013000913			B	8	2100069956	000001	2100069956 RHIHRLYSIDING	K	3101	C	03.03.2024	17:37:42			00:00:00			00:00:00	SCLADMIN	03.03.2024	17:37:42			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100070293	000001	Z007	1000	5,394.00	0.00	INR		03.03.2024	03.03.2024	2100070362		1040	01	ZSCL01	0001050097					00000		SP	0013000913			B	8	2100070362	000001	2100070362 RHIHRLYSIDING	K	3101	C	03.03.2024	20:21:04			00:00:00			00:00:00	SCLADMIN	03.03.2024	20:21:04			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100070411	000001	Z007	1000	5,402.40	0.00	INR		03.03.2024	03.03.2024	2100070470		1040	01	ZSCL01	0001051084					00000		SP	0013000913			B	8	2100070470	000001	2100070470 RHIHRLYSIDING	K	3101	C	03.03.2024	21:00:20			00:00:00			00:00:00	SCLADMIN	03.03.2024	21:00:20			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100070566	000001	Z007	1000	5,394.00	0.00	INR		03.03.2024	03.03.2024	2100070625		1040	01	ZSCL01	0001052447					00000		SP	0013000913			B	8	2100070625	000001	2100070625 RHIHRLYSIDING	K	3101	C	03.03.2024	22:03:29			00:00:00			00:00:00	SCLADMIN	03.03.2024	22:03:29			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100071256	000001	Z007	1000	5,407.20	0.00	INR		04.03.2024	04.03.2024	2100071325		1040	01	ZSCL01	0001056404					00000		SP	0013000913			B	8	2100071325	000001	2100071325 RHIHRLYSIDING	K	3101	C	04.03.2024	04:36:04			00:00:00			00:00:00	SCLADMIN	04.03.2024	04:36:04			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100071459	000001	Z007	1000	5,394.00	0.00	INR		04.03.2024	04.03.2024	2100071528		1040	01	ZSCL01	0001057395					00000		SP	0013000913			B	8	2100071528	000001	2100071528 RHIHRLYSIDING	K	3101	C	04.03.2024	08:04:24			00:00:00			00:00:00	SCLADMIN	04.03.2024	08:04:24			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100071499	000001	Z007	1000	5,407.20	0.00	INR		04.03.2024	04.03.2024	2100071568		1040	01	ZSCL01	0001057750					00000		SP	0013000913			B	8	2100071568	000001	2100071568 RHIHRLYSIDING	K	3101	C	04.03.2024	09:08:15			00:00:00			00:00:00	SCLADMIN	04.03.2024	09:08:15			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100071677	000001	Z007	1000	5,407.20	0.00	INR		04.03.2024	04.03.2024	2100071756		1040	01	ZSCL01	0001060467					00000		SP	0013000913			B	8	2100071756	000001	2100071756 RHIHRLYSIDING	K	3101	C	04.03.2024	12:04:19			00:00:00			00:00:00	SCLADMIN	04.03.2024	12:04:19			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100072039	000001	Z007	1000	5,394.00	0.00	INR		04.03.2024	04.03.2024	2100072118		1040	01	ZSCL01	0001067584					00000		SP	0013000913			B	8	2100072118	000001	2100072118 RHIHRLYSIDING	K	3101	C	04.03.2024	16:40:46			00:00:00			00:00:00	SCLADMIN	04.03.2024	16:40:46			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100072040	000001	Z007	1000	5,407.20	0.00	INR		04.03.2024	04.03.2024	2100072119		1040	01	ZSCL01	0001067599					00000		SP	0013000913			B	8	2100072119	000001	2100072119 RHIHRLYSIDING	K	3101	C	04.03.2024	16:41:42			00:00:00			00:00:00	SCLADMIN	04.03.2024	16:41:42			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100073178	000001	Z007	1000	5,402.40	0.00	INR		05.03.2024	05.03.2024	2100073255		1040	01	ZSCL01	0001084017					00000		SP	0013000913			B	8	2100073255	000001	2100073255 RHIHRLYSIDING	K	3101	C	05.03.2024	01:13:28			00:00:00			00:00:00	SCLADMIN	05.03.2024	01:13:28			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100073340	000001	Z007	1000	5,394.00	0.00	INR		05.03.2024	05.03.2024	2100073417		1040	01	ZSCL01	0001084892					00000		SP	0013000913			B	8	2100073417	000001	2100073417 RHIHRLYSIDING	K	3101	C	05.03.2024	02:53:58			00:00:00			00:00:00	SCLADMIN	05.03.2024	02:53:58			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100073902	000001	Z007	1000	5,407.20	0.00	INR		05.03.2024	05.03.2024	2100073989		1040	01	ZSCL01	0001089229					00000		SP	0013000913			B	8	2100073989	000001	2100073989 RHIHRLYSIDING	K	3101	C	05.03.2024	10:14:14			00:00:00			00:00:00	SCLADMIN	05.03.2024	10:14:14			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100073927	000001	Z007	1000	5,396.40	0.00	INR		05.03.2024	05.03.2024	2100074014		1040	01	ZSCL01	0001090315					00000		SP	0013000913			B	8	2100074014	000001	2100074014 RHIHRLYSIDING	K	3101	C	05.03.2024	10:45:51			00:00:00			00:00:00	SCLADMIN	05.03.2024	10:45:51			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100074225	000001	Z007	1000	5,394.00	0.00	INR		05.03.2024	05.03.2024	2100074316		1040	01	ZSCL01	0001099059					00000		SP	0013000913			B	8	2100074316	000001	2100074316 RHIHRLYSIDING	K	3101	C	05.03.2024	14:58:29			00:00:00			00:00:00	SCLADMIN	05.03.2024	14:58:29			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100074884	000001	Z007	1000	5,402.40	0.00	INR		05.03.2024	05.03.2024	2100074985		1040	01	ZSCL01	0001115502					00000		SP	0013000913			B	8	2100074985	000001	2100074985 RHIHRLYSIDING	K	3101	C	05.03.2024	19:33:53			00:00:00			00:00:00	SCLADMIN	05.03.2024	19:33:53			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100075907	000001	Z007	1000	5,394.00	0.00	INR		06.03.2024	06.03.2024	2100076008		1040	01	ZSCL01	0001124465					00000		SP	0013000913			B	8	2100076008	000001	2100076008 RHIHRLYSIDING	K	3101	C	06.03.2024	07:01:04			00:00:00			00:00:00	SCLADMIN	06.03.2024	07:01:04			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100075930	000001	Z007	1000	5,402.40	0.00	INR		06.03.2024	06.03.2024	2100076031		1040	01	ZSCL01	0001124628					00000		SP	0013000913			B	8	2100076031	000001	2100076031 RHIHRLYSIDING	K	3101	C	06.03.2024	07:23:33			00:00:00			00:00:00	SCLADMIN	06.03.2024	07:23:33			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100076415	000001	Z007	1000	5,402.40	0.00	INR		06.03.2024	06.03.2024	2100076526		1040	01	ZSCL01	0001135604					00000		SP	0013000913			B	8	2100076526	000001	2100076526 RHIHRLYSIDING	K	3101	C	06.03.2024	14:54:51			00:00:00			00:00:00	SCLADMIN	06.03.2024	14:54:51			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100076486	000001	Z007	1000	5,396.40	0.00	INR		06.03.2024	06.03.2024	2100076597		1040	01	ZSCL01	0001137524					00000		SP	0013000913			B	8	2100076597	000001	2100076597 RHIHRLYSIDING	K	3101	C	06.03.2024	15:34:20			00:00:00			00:00:00	SCLADMIN	06.03.2024	15:34:20			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100076741	000001	Z007	1000	5,407.20	0.00	INR		06.03.2024	06.03.2024	2100076852		1040	01	ZSCL01	0001143194					00000		SP	0013000913			B	8	2100076852	000001	2100076852 RHIHRLYSIDING	K	3101	C	06.03.2024	17:42:25			00:00:00			00:00:00	SCLADMIN	06.03.2024	17:42:25			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100076832	000001	Z007	1000	5,402.40	0.00	INR		06.03.2024	06.03.2024	2100076943		1040	01	ZSCL01	0001146909					00000		SP	0013000913			B	8	2100076943	000001	2100076943 RHIHRLYSIDING	K	3101	C	06.03.2024	18:16:15			00:00:00			00:00:00	SCLADMIN	06.03.2024	18:16:15			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100077557	000001	Z007	1000	5,394.00	0.00	INR		06.03.2024	06.03.2024	2100077648		1040	01	ZSCL01	0001156915					00000		SP	0013000913			B	8	2100077648	000001	2100077648 RHIHRLYSIDING	K	3101	C	06.03.2024	23:56:54			00:00:00			00:00:00	SCLADMIN	06.03.2024	23:56:54			00:00:00		C				0.00	IN	IN		5,394.00	0.00	5,394.00	0.00	0.00	0.00
700	2100078162	000001	Z007	1000	5,407.20	0.00	INR		07.03.2024	07.03.2024	2100078253		1040	01	ZSCL01	0001160437					00000		SP	0013000913			B	8	2100078253	000001	2100078253 RHIHRLYSIDING	K	3101	C	07.03.2024	07:02:26			00:00:00			00:00:00	SCLADMIN	07.03.2024	07:02:26			00:00:00		C				0.00	IN	IN		5,407.20	0.00	5,407.20	0.00	0.00	0.00
700	2100078271	000001	Z007	1000	5,396.40	0.00	INR		07.03.2024	07.03.2024	2100078362		1040	01	ZSCL01	0001161192					00000		SP	0013000913			B	8	2100078362	000001	2100078362 RHIHRLYSIDING	K	3101	C	07.03.2024	09:09:08			00:00:00			00:00:00	SCLADMIN	07.03.2024	09:09:08			00:00:00		C				0.00	IN	IN		5,396.40	0.00	5,396.40	0.00	0.00	0.00
700	2100078318	000001	Z007	1000	5,402.40	0.00	INR		07.03.2024	07.03.2024	2100078409		1040	01	ZSCL01	0001161852					00000		SP	0013000913			B	8	2100078409	000001	2100078409 RHIHRLYSIDING	K	3101	C	07.03.2024	10:02:14			00:00:00			00:00:00	SCLADMIN	07.03.2024	10:02:14			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
700	2100078456	000001	Z007	1000	5,402.40	0.00	INR		07.03.2024	07.03.2024	2100078557		1040	01	ZSCL01	0001169231					00000		SP	0013000913			B	8	2100078557	000001	2100078557 RHIHRLYSIDING	K	3101	C	07.03.2024	12:30:20			00:00:00			00:00:00	SCLADMIN	07.03.2024	12:30:20			00:00:00		C				0.00	IN	IN		5,402.40	0.00	5,402.40	0.00	0.00	0.00
