17.09.2026              Dynamic List Display                                                                        1


	VBELN	ERNAM	ERDAT	VSTEL	LFART	INCO1	ROUTE	LIFSK	KUNNR	WADAT_IST	WERKS	SDABW	WBSTK	ZZVBELN

	9004940283	S011584	09.08.2026	1014	ZNL	FTB	Q01051		P6923	09.08.2026	6923		C
	9004940284	S011336	09.08.2026	1014	ZLF	FTB	Q01422		0011018719				A
	9004940285	S011584	09.08.2026	1014	ZNL	FTB	Q01051		P6923	09.08.2026	6923		C
	9004940286	SH01374	09.08.2026	5942	ZNP	FTP	E53347		0020377204	09.08.2026		SP01	C
	9004940287	S011336	09.08.2026	1014	ZLF	FTB	Q01475		0011051575	09.08.2026			C
	9004940288	S011336	09.08.2026	1014	ZLF	FTB	Q01475		0011051575	09.08.2026			C
	9004940289	S011336	09.08.2026	1014	ZLF	FTB	Q01475		0011052238
	9004940290	S011336	09.08.2026	1014	ZLF	FTB	Q03835		0020371965	10.08.2026			C
	9004940291	S011336	09.08.2026	1014	ZNP	FTB	Q03450		0020221540	10.08.2026			C
	9004940292	S011336	09.08.2026	1014	ZLF	FTB	Q04746		0020331979
	9004940293	S011336	09.08.2026	1014	ZLF	FTB	Q04797		0020369578
	9004940294	S011336	09.08.2026	1014	ZLF	FTB	Q03976		0011018081	09.08.2026			C
	9004940295	S011336	09.08.2026	1014	ZLF	FTB	Q03976		0020005461	09.08.2026			C
	9004940296	S011336	09.08.2026	1014	ZLF	FTB	Q01767		0020004040	09.08.2026			C
	9004940297	S011336	09.08.2026	1014	ZLF	FTB	Q01767		0020004040	09.08.2026			C
	9004940298	S011336	09.08.2026	1014	ZLF	FTB	Q03720		0020320008	09.08.2026			C
	9004940299	S011336	09.08.2026	1014	ZLF	FTB	Q03720		0020320008	09.08.2026			C
	9004940300	S011336	09.08.2026	1014	ZLF	FTB	Q03720		0020320008	09.08.2026			C
	9004940301	S011336	09.08.2026	1014	ZLF	FTB	Q02371		0011057436
	9004940302	S011336	09.08.2026	1014	ZLF	FTB	Q02572		0020282372
	9004940303	S011336	09.08.2026	1014	ZLF	FTB	Q01765		0020377148	10.08.2026			C
	9004940304	S011336	09.08.2026	1014	ZLF	FTB	Q69088		0020372931	10.08.2026			C
	9004940305	S013608	09.08.2026	1042	ZNP	FTB	Q12751		0020078316	09.08.2026			C
	9004940306	S011336	09.08.2026	1014	ZLF	FTB	Q03714		0020207342	10.08.2026			C
	9004940307	S011336	09.08.2026	1014	ZLF	FTB	Q04285		0020369690	10.08.2026			C
	9004940308	S011336	09.08.2026	1014	ZNP	FTB	Q00769		0011036006	09.08.2026			C
	9004940309	S011336	09.08.2026	1014	ZNP	FTB	Q04506		0020028042	09.08.2026			C
	9004940310	S011584	09.08.2026	1014	ZNL	FTB	Q01051		P6923	09.08.2026	6923		C
	9004940311	S011336	09.08.2026	1014	ZNP	FTB	Q04506		0020028042	09.08.2026			C
	9004940312	S011336	09.08.2026	1014	ZLF	FTB	Q00784		0020225488	09.08.2026			C
	9004940313	S011336	09.08.2026	1014	ZLF	FTB	Q03801		0020348799	09.08.2026			C
	9004940314	S011336	09.08.2026	1014	ZLF	FTB	Q02478		0020370336	10.08.2026			C
	9004940315	S011336	09.08.2026	1014	ZLF	FTB	Q03270		0020356958	09.08.2026			C
	9004940316	SH00515	09.08.2026	5357	ZNP	FTB	E38889		0020376266	09.08.2026		SP05	C
	9004940317	SH01574	09.08.2026	6615	ZNP	FTP	E23217		0011047529	09.08.2026		SP01	C
	9004940318	S013608	09.08.2026	1042	ZNP	FTB	Q12870		0020375975	09.08.2026			C
	9004940319	S011556	09.08.2026	6930	ZNP	FTP	E40343		0020377110	09.08.2026		SP01	C
	9004940320	SH01290	09.08.2026	6846	ZNP	FTP	E35467		0011098611	09.08.2026		SP01	C
	9004940321	SH01728	09.08.2026	8013	ZNP	EXP	E40845		0020360907	09.08.2026		SP05	C
	9004940322	SH01310	09.08.2026	4641	ZNP	FTP	E37740		0020194906	09.08.2026		SP01	C
	9004940323	SCLADMIN	09.08.2026	1040	ZNL	EXP	P24974		P5578	09.08.2026	5578	VT06	C
	9004940324	SH00515	09.08.2026	5357	ZNP	FTB	E38889		0020377207	09.08.2026		SP05	C
	9004940325	SH00244	09.08.2026	4964	ZNP	FTP	E45425		0020376683	09.08.2026		SP02	C
	9004940326	S018870	09.08.2026	1070	ZNL	EXP	P22078		P4501	09.08.2026	4501		C
	9004940327	SH01797	09.08.2026	6086	ZNP	FTB	E60405		0020374040			SP01	A
	9004940328	S011336	09.08.2026	1014	ZNL	FTB	Q00946		P4809	09.08.2026	4809		C
	9004940329	SH00515	09.08.2026	5357	ZNP	FTB	E38884		0020377209	09.08.2026		SP05	C
	9004940330	SH01290	09.08.2026	6846	ZNP	FTP	E35467		0020333372	09.08.2026		SP08	C
	9004940331	SH01711	09.08.2026	4488	ZNP	FTB	E74027		0020377194	09.08.2026		SP08	C
	9004940332	S018209	09.08.2026	1070	ZNP	FTB	Q37663		0011041927	09.08.2026			C
	9004940333	SH00515	09.08.2026	5357	ZNP	FTB	E38892		0020349150	09.08.2026		SP05	C
	9004940334	SH00244	09.08.2026	4964	ZNP	FTP	E45425		0020375982	09.08.2026		SP02	C
	9004940335	S020714	09.08.2026	1005	ZNL	FTB	Q00878		P8004	09.08.2026	8004		C
	9004940336	SH01728	09.08.2026	8013	ZNP	EXP	E40840		0011091751	09.08.2026		SP05	C
	9004940337	SH01834	09.08.2026	8249	ZNP	FTP	E80655		0020308651	09.08.2026		SP01	C
	9004940338	SH00515	09.08.2026	5357	ZNP	FTB	E38896		0020356764	09.08.2026		SP05	C
	9004940339	SH01290	09.08.2026	6846	ZNP	FTP	E35467		0020333372	09.08.2026		SP08	C
	9004940340	S004155	09.08.2026	1009	ZNP	FTB	Q10285		0020343466	09.08.2026			C
	9004940341	S013608	09.08.2026	1042	ZNP	FTB	Q24328		0020196880	09.08.2026			C
	9004940342	S004155	09.08.2026	1009	ZNP	FTB	Q92525		0011109946	09.08.2026			C
	9004940343	S013608	09.08.2026	1042	ZNP	FTB	Q24328		0020196880	09.08.2026			C
	9004940344	S004155	09.08.2026	1009	ZNP	FTB	Q10160		0020137989	09.08.2026			C
	9004940345	S004155	09.08.2026	1009	ZNP	FTB	Q92862		0040013773
	9004940346	S004155	09.08.2026	1009	ZNP	FTB	Q10191		0020120755
	9004940347	S004155	09.08.2026	1009	ZNP	FTB	Q10284		0020121476	09.08.2026			C
	9004940348	S011556	09.08.2026	6930	ZNP	FTP	E40343		0020377203	09.08.2026		SP01	C
	9004940349	S020714	09.08.2026	1005	ZNL	FTB	Q00677		P6846	09.08.2026	6846		C
	9004940350	SH00244	09.08.2026	4964	ZNP	FTP	E45425		0020375987	09.08.2026		SP02	C
	9004940351	SH01290	09.08.2026	6846	ZNP	FTP	E35461		0011018434	09.08.2026		SP08	C
	9004940352	SH00515	09.08.2026	5357	ZNP	FTB	E38892		0020359871	09.08.2026		SP05	C
	9004940353	SCLADMIN	09.08.2026	2129	ZRMC	FTB	RT0001		0020359787	09.08.2026			C
	9004940354	S023364	09.08.2026	1071	ZNP	FTB	Q37758		0020376884	09.08.2026		VT10	C
	9004940355	S023364	09.08.2026	1071	ZNP	FTB	Q37758		0020376884	10.08.2026		VT10	C
	9004940356	S023364	09.08.2026	1071	ZNP	FTB	Q37758		0020376884	09.08.2026		VT10	C
	9004940357	S023364	09.08.2026	1071	ZNP	FTB	Q37758		0020376884	10.08.2026		VT10	C
	9004940358	S016577	09.08.2026	1014	ZNL	FTB	Q01027		P6582	10.08.2026	6582		C
	9004940359	S023364	09.08.2026	1071	ZNP	FTB	Q37758		0020376884	10.08.2026		VT10	C
	9004940360	SH01624	09.08.2026	8093	ZNP	FTP	E43396		0040014614	09.08.2026		SP01	C
	9004940361	S023364	09.08.2026	1071	ZNP	FTB	Q37758		0020376884	09.08.2026		VT10	C
	9004940362	S023364	09.08.2026	1071	ZNP	FTB	Q38197		0020351899	10.08.2026			C
	9004940363	SCLADMIN	09.08.2026	1040	ZNL	EXP	P24974		P5578	09.08.2026	5578	VT02	C
	9004940364	S004154	09.08.2026	1304	ZNP	FTB	Q14639		0040093512				A
	9004940365	S004154	09.08.2026	1304	ZNP	FTB	Q14639		0040093512				A
	9004940366	S004154	09.08.2026	1304	ZNP	FTB	Q14088		0011020316				A
	9004940367	S004154	09.08.2026	1304	ZNP	FTB	Q14088		0011020316				A
	9004940368	SH01677	09.08.2026	6961	ZNP	FTB	D96730		0020362454	09.08.2026		SP01	C
	9004940369	S011556	09.08.2026	6930	ZNP	FTP	E40343		0020377203	09.08.2026		SP01	C
	9004940370	SH01420	09.08.2026	4925	ZNP	EXP	E38020		0020376844	09.08.2026		SP01	C
	9004940371	SH00244	09.08.2026	4963	ZNP	FTP	E99248		0020377205	09.08.2026		SP02	C
	9004940372	S023057	09.08.2026	1000	ZNL	EXW	P24984		P1006	10.08.2026	1006		C
	9004940373	S023057	09.08.2026	1000	ZNL	EXW	P24984		P1006	10.08.2026	1006		C
	9004940374	S023057	09.08.2026	1000	ZNL	EXW	P24984		P1006	10.08.2026	1006		C
	9004940375	S023057	09.08.2026	1000	ZNL	EXW	P24984		P1006	10.08.2026	1006		C
	9004940376	S023057	09.08.2026	1000	ZNL	EXW	P24984		P1006	10.08.2026	1006		C
	9004940377	S023057	09.08.2026	1000	ZNL	EXW	P24984		P1006		1006		A
	9004940378	S023057	09.08.2026	1000	ZNL	EXW	P24984		P1006		1006		A
	9004940379	S023057	09.08.2026	1000	ZNL	EXW	P24984		P1006		1006		A
	9004940380	S023057	09.08.2026	1000	ZNL	EXW	P24984		P1006		1006		A
	9004940381	S023057	09.08.2026	1000	ZNL	EXW	P24984		P1006		1006		A
	9004940382	S023057	09.08.2026	1000	ZNL	EXW	P24984		P1006		1006		A
	9004940383	S023057	09.08.2026	1000	ZNL	EXW	P24984		P1006		1006		A
	9004940384	SH01290	09.08.2026	6846	ZNP	FTP	E35468		0020369222	09.08.2026		SP03	C
	9004940385	S023057	09.08.2026	1000	ZNL	EXW	P24984		P1006		1006		A
	9004940386	S023057	09.08.2026	1000	ZNL	EXW	P24984		P1006		1006		A
	9004940387	S023057	09.08.2026	1000	ZNL	EXW	P24984		P1006		1006		A
	9004940388	SH01844	09.08.2026	8291	ZNP	FTP	E84883		0011033924	09.08.2026		SP01	C
	9004940389	S023364	09.08.2026	1071	ZNP	FTB	Q22635		0020258739	09.08.2026		VT10	C
	9004940390	SH01571	09.08.2026	6787	ZNP	FTB	D49408		0020292544	09.08.2026		SP01	C
	9004940391	SH01374	09.08.2026	5942	ZNP	FTP	E53346		0040077020	09.08.2026		SP01	C
	9004940392	S011336	09.08.2026	1014	ZNL	FTB	Q01053		P6934	09.08.2026	6934		C
	9004940393	S016470	09.08.2026	1044	ZNP	FTB	Q30200		0020332004	10.08.2026			C
	9004940394	S011337	09.08.2026	1002	ZLF	FTB	Q54059		0020373158	09.08.2026			C
	9004940395	S011337	09.08.2026	1002	ZLF	FTB	Q53316		0020372002	09.08.2026			C
	9004940396	S020714	09.08.2026	1005	ZNP	FTB	Q09423		0011082706	09.08.2026			C
	9004940397	SCLADMIN	09.08.2026	1040	ZNL	EXP	P24974		P5578	09.08.2026	5578	VT02	C
	9004940398	SCLADMIN	09.08.2026	1040	ZNL	EXP	P24974		P5578	09.08.2026	5578	VT02	C
	9004940399	SH01290	09.08.2026	6846	ZNP	FTP	E35468		0011040084	09.08.2026		SP03	C
	9004940400	S017628	09.08.2026	1045	ZNP	FTB	Q32213		0040089092	09.08.2026			C
	9004940401	S011337	09.08.2026	1002	ZLF	FTB	Q54059		0020373158	09.08.2026			C
	9004940402	S011337	09.08.2026	1002	ZLF	FTB	Q54059		0020373158	09.08.2026			C
	9004940403	SH01420	09.08.2026	4925	ZNP	EXP	E38020		0020376844	09.08.2026		SP01	C
	9004940404	S020714	09.08.2026	1005	ZNP	FTB	Q09289		0020374263	09.08.2026			C
	9004940405	S011336	09.08.2026	1014	ZNL	FTB	Q01014		P6008	09.08.2026	6008		C
	9004940406	S017628	09.08.2026	1045	ZNP	FTB	Q32213		0040089092	09.08.2026			C
	9004940407	SH01589	09.08.2026	6120	ZNP	FTB	D49136		0020361679	09.08.2026		SP01	C
	9004940408	S017830	09.08.2026	1010	ZNP	FTB	Q15838		0020030302				A
	9004940409	S020714	09.08.2026	1005	ZNP	FTB	Q09290		0011022218
	9004940410	S017830	09.08.2026	1010	ZNP	FTB	Q15838		0020077407				A
	9004940411	SH00515	09.08.2026	5357	ZNP	FTB	E38886		0020377033	09.08.2026		SP05	C
	9004940412	S020714	09.08.2026	1005	ZNP	FTB	Q09289		0020273207	10.08.2026			C
	9004940413	SH01290	09.08.2026	6846	ZNP	FTP	E35468		0020105685	09.08.2026		SP03	C
	9004940414	SH01728	09.08.2026	8013	ZNP	EXP	E40840		0011091751	09.08.2026		SP05	C
	9004940415	S016278	09.08.2026	1046	ZNL	FTB	Q00649		P6965		6965		A
	9004940416	S016278	09.08.2026	1046	ZNL	FTB	Q00649		P6965	09.08.2026	6965		C
	9004940417	S016278	09.08.2026	1046	ZNL	FTB	Q00649		P6965	09.08.2026	6965		C
	9004940418	SCLADMIN	09.08.2026	2104	ZRMC	FTB	RT0001		0020340904	09.08.2026			C
	9004940419	SH01402	09.08.2026	6073	ZNP	FTB	E09885		0020301843	09.08.2026		SP01	C
	9004940420	SH00515	09.08.2026	5357	ZNP	FTB	E38889		0020332645	09.08.2026		SP05	C
	9004940421	S017628	09.08.2026	1045	ZNP	FTB	Q32742		0020104235	10.08.2026			C
	9004940422	S017628	09.08.2026	1045	ZNP	FTB	Q32742		0020104235	10.08.2026			C
	9004940423	S004614	09.08.2026	1073	ZNP	FTB	Q21604		0020319084	09.08.2026			C
	9004940424	SCLADMIN	09.08.2026	1040	ZNL	EXP	P24974		P5578	09.08.2026	5578	VT11	C
	9004940425	SH00515	09.08.2026	5357	ZNP	FTB	E38889		0040089543	09.08.2026		SP05	C
	9004940426	SH01374	09.08.2026	5942	ZNP	FTP	E53347		0020208826	09.08.2026		SP01	C
	9004940427	SH00536	09.08.2026	4895	ZNP	EXP	E37893		0011078016	09.08.2026		SP01	C
	9004940428	S004155	09.08.2026	1009	ZNP	FTB	Q10240		0020261386
	9004940429	S004155	09.08.2026	1009	ZNP	FTB	Q10313		0020038447	09.08.2026			C
	9004940430	S017628	09.08.2026	1045	ZNP	FTB	Q32590		0020166331	09.08.2026			C
	9004940431	S017628	09.08.2026	1045	ZNP	FTB	Q32590		0020166331	09.08.2026			C
	9004940432	SH01797	09.08.2026	6086	ZNP	FTB	E60405		0020374040	09.08.2026		SP01	C
	9004940433	SH01290	09.08.2026	6846	ZNP	FTP	E35465		0011018508	09.08.2026		SP03	C
	9004940434	SCLADMIN	09.08.2026	2120	ZRMC	FTB	RT0001		0020303214	09.08.2026			C
	9004940435	S018209	09.08.2026	1070	ZNL	EXP	P21942		P4402	09.08.2026	4402		C
	9004940436	S011337	09.08.2026	1002	ZNL	FTB	P53727		P5917	10.08.2026	5917		C
	9004940437	S011337	09.08.2026	1002	ZNL	FTB	P53727		P5917	10.08.2026	5917		C
	9004940438	SH01402	09.08.2026	6073	ZNP	FTB	E09843		0011043600	09.08.2026		SP01	C
	9004940439	S011337	09.08.2026	1002	ZNL	FTB	P53727		P5917	09.08.2026	5917		C
	9004940440	S011337	09.08.2026	1002	ZNL	FTB	P53727		P5917	09.08.2026	5917		C
	9004940441	S011337	09.08.2026	1002	ZNL	FTB	P53727		P5917	09.08.2026	5917		C
	9004940442	S011337	09.08.2026	1002	ZNL	FTB	P53727		P5917	09.08.2026	5917		C
	9004940443	S011337	09.08.2026	1002	ZNL	FTB	P53727		P5917	09.08.2026	5917		C
	9004940444	SCLADMIN	09.08.2026	1040	ZNL	EXP	P24974		P5578	09.08.2026	5578	VT06	C
	9004940445	S011337	09.08.2026	1002	ZNL	FTB	P53727		P5917	09.08.2026	5917		C
	9004940446	SCLADMIN	09.08.2026	2115	ZRMC	FTB	RT0001		0020321021	09.08.2026			C
	9004940447	S011337	09.08.2026	1002	ZNL	FTB	P53727		P5917	09.08.2026	5917		C
	9004940448	S011337	09.08.2026	1002	ZNL	FTB	P53727		P5917	09.08.2026	5917		C
	9004940449	SH01420	09.08.2026	4925	ZNP	EXP	E38020		0020376844	09.08.2026		SP01	C
	9004940450	SH01290	09.08.2026	6846	ZNP	FTP	E35465		0011018508	09.08.2026		SP03	C
	9004940451	S017628	09.08.2026	1045	ZNP	FTB	Q32481		0020210646	09.08.2026			C
	9004940452	SCLADMIN	09.08.2026	2108	ZRMC	FTB	RT0001		0011087116	09.08.2026			C
	9004940453	S017628	09.08.2026	1045	ZNP	FTB	Q32481		0020210646	09.08.2026			C
	9004940454	SCLADMIN	09.08.2026	2114	ZRMC	FTB	RT0001		0020314787	09.08.2026			C
	9004940455	SH01403	09.08.2026	6069	ZNP	FTB	E09812		0020261724	09.08.2026		SP01	C
	9004940456	SH01290	09.08.2026	6846	ZNP	FTP	E35469		0011033548	09.08.2026		SP03	C
	9004940457	SH01728	09.08.2026	8013	ZNP	EXP	E40840		0020356975	09.08.2026		SP05	C
	9004940458	SH01403	09.08.2026	6069	ZNP	FTB	E09812		0020261724	09.08.2026		SP01	C
	9004940459	SH01420	09.08.2026	4925	ZNP	EXP	E38020		0020376844	09.08.2026		SP01	C
	9004940460	SH01452	09.08.2026	5064	ZNP	FTB	E94319		0020375484	09.08.2026		SP08	C
	9004940461	S020212	09.08.2026	1304	ZNP	FTB	Q14105		0040100138				A
	9004940462	S020717	09.08.2026	1010	ZNP	FTB	Q16794		0011014137	09.08.2026			C
	9004940463	S013608	09.08.2026	1042	ZNP	FTB	Q24073		0040008593	09.08.2026			C
	9004940464	S020717	09.08.2026	1010	ZNP	FTB	Q15975		0020286220	09.08.2026			C
	9004940465	S020717	09.08.2026	1010	ZNP	FTB	Q15975		0020286220	09.08.2026			C
	9004940466	SH01403	09.08.2026	6069	ZNP	FTB	E09812		0020261724	09.08.2026		SP01	C
	9004940467	S013608	09.08.2026	1042	ZNP	FTB	Q23932		0020365085
	9004940468	SH00515	09.08.2026	5357	ZNP	FTB	E38886		0020374951	09.08.2026		SP05	C
	9004940469	SH01728	09.08.2026	8013	ZNP	EXP	E40840		0020356975	09.08.2026		SP05	C
	9004940470	SH01403	09.08.2026	6069	ZNP	FTB	E09812		0020261724	09.08.2026		SP01	C
	9004940471	S020589	09.08.2026	1046	ZNP	FTB	Q31858		0020187396
	9004940472	S013608	09.08.2026	1042	ZNP	FTB	Q24369		0040077109	09.08.2026			C
	9004940473	SH01682	09.08.2026	6984	ZNP	EXP	E40540		0011093076	09.08.2026		SP01	C
	9004940474	S013608	09.08.2026	1042	ZNP	FTB	Q24073		0011043406	09.08.2026			C
	9004940475	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	10.08.2026	1009		C
	9004940476	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	09.08.2026	1009		C
	9004940477	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	09.08.2026	1009		C
	9004940478	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	10.08.2026	1009		C
	9004940479	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	10.08.2026	1009		C
	9004940480	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	09.08.2026	1009		C
	9004940481	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	10.08.2026	1009		C
	9004940482	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	10.08.2026	1009		C
	9004940483	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	09.08.2026	1009		C
	9004940484	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	09.08.2026	1009		C
	9004940485	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	09.08.2026	1009		C
	9004940486	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	09.08.2026	1009		C
	9004940487	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	10.08.2026	1009		C
	9004940488	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	09.08.2026	1009		C
	9004940489	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	10.08.2026	1009		C
	9004940490	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	10.08.2026	1009		C
	9004940491	SH01711	09.08.2026	3804	ZNP	FTP	E74008		0040026271	09.08.2026		SP07	C
	9004940492	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	10.08.2026	1009		C
	9004940493	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	10.08.2026	1009		C
	9004940494	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	10.08.2026	1009		C
	9004940495	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	10.08.2026	1009		C
	9004940496	SH01290	09.08.2026	6846	ZNP	FTP	E35469		0011032835	09.08.2026		SP03	C
	9004940497	SH01452	09.08.2026	5064	ZNP	FTB	E94319		0020375484	09.08.2026		SP08	C
	9004940498	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	10.08.2026	1009		C
	9004940499	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	11.08.2026	1009		C
	9004940500	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	10.08.2026	1009		C
	9004940501	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	10.08.2026	1009		C
	9004940502	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009		1009
	9004940503	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009		1009		A
	9004940504	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	10.08.2026	1009		C
	9004940505	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	09.08.2026	1009		C
	9004940506	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	10.08.2026	1009		C
	9004940507	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	10.08.2026	1009		C
	9004940508	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	09.08.2026	1009		C
	9004940509	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	09.08.2026	1009		C
	9004940510	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	09.08.2026	1009		C
	9004940511	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	09.08.2026	1009		C
	9004940512	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	09.08.2026	1009		C
	9004940513	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	11.08.2026	1009		C
	9004940514	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	11.08.2026	1009		C
	9004940515	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	11.08.2026	1009		C
	9004940516	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	10.08.2026	1009		C
	9004940517	S016050	09.08.2026	1002	ZNL	EXP	P24990		P1009	11.08.2026	1009		C
	9004940518	S011337	09.08.2026	1002	ZNP	FTB	Q53677		0011115848	09.08.2026			C
	9004940519	SH00244	09.08.2026	4963	ZNP	FTP	E45368		0020377195	09.08.2026		SP02	C
	9004940520	SH01420	09.08.2026	4925	ZNP	EXP	E38036		0020029719	09.08.2026		SP01	C
	9004940521	SCLADMIN	09.08.2026	1040	ZNL	EXP	P24974		P5578	09.08.2026	5578	VT11	C
	9004940522	SH01452	09.08.2026	5064	ZNP	FTB	E94319		0020375484	09.08.2026		SP08	C
	9004940523	S020589	09.08.2026	1046	ZNP	FTB	Q32166		0020342881	09.08.2026			C
	9004940524	SH01402	09.08.2026	6073	ZNP	FTB	E09843		0011043600	09.08.2026		SP01	C
	9004940525	SH01728	09.08.2026	8013	ZNP	EXP	E40845		0040085726	09.08.2026		SP05	C
	9004940526	SH01452	09.08.2026	5064	ZNP	FTB	E94319		0020375484	09.08.2026		SP08	C
	9004940527	SH01290	09.08.2026	6846	ZNP	FTP	E35467		0011098611	09.08.2026		SP03	C
	9004940528	SH01452	09.08.2026	5064	ZNP	FTB	E94319		0020375484	09.08.2026		SP08	C
	9004940529	SH01596	09.08.2026	8022	ZNP	FTP	E42322		0020091030	09.08.2026		SP07	C
	9004940530	SH01403	09.08.2026	6069	ZNP	FTP	E09824		0020256830	09.08.2026		SP01	C
	9004940531	S022843	09.08.2026	5415	ZNP	FTB	R26005		0040051009	09.08.2026			C
	9004940532	S022843	09.08.2026	1301	ZLF	EXW	P16498		0011068398	09.08.2026			C
	9004940533	SH00058	09.08.2026	3931	ZNP	FTP	E65010		0011023098	09.08.2026		SP01	C
	9004940534	S022843	09.08.2026	5415	ZNP	FTB	Q29752		0011026188	09.08.2026			C
	9004940535	S016470	09.08.2026	1044	ZNP	FTB	Q30200		0020332004	10.08.2026			C
	9004940536	S022843	09.08.2026	1301	ZLF	EXW	P16498		0011068398	09.08.2026			C
	9004940537	S020589	09.08.2026	1040	ZNP	FTB	Q38389		0020197295
	9004940538	SH00944	09.08.2026	6844	ZNP	FTP	E35419		0020376044	09.08.2026		SP07	C
	9004940539	S011337	09.08.2026	1002	ZNP	FTB	Q53677		0011115848	09.08.2026			C
	9004940540	S022843	09.08.2026	5415	ZNP	FTB	Q29909		0011091379	09.08.2026			C
	9004940541	SH00944	09.08.2026	6844	ZNP	FTP	E35419		0020376044	09.08.2026		SP08	C
	9004940542	S022843	09.08.2026	1301	ZLF	EXW	P16498		0011068398	09.08.2026			C
	9004940543	SH01290	09.08.2026	6846	ZNP	FTP	E35467		0011115284	09.08.2026		SP03	C
	9004940544	SH00944	09.08.2026	6844	ZNP	FTP	E35419		0020376044	09.08.2026		SP08	C
	9004940545	SH01420	09.08.2026	4925	ZNP	EXP	E38036		0020029719	09.08.2026		SP01	C
	9004940546	SH01403	09.08.2026	6069	ZNP	FTP	E09812		0020273729	09.08.2026		SP01	C
	9004940547	S016278	09.08.2026	1040	ZNP	FTB	Q38389		0020197295
	9004940548	S022843	09.08.2026	5415	ZNP	FTB	Q29818		0020035818	09.08.2026			C
	9004940549	S022843	09.08.2026	1301	ZLF	EXW	P16498		0011068398	09.08.2026			C
	9004940550	SH00543	09.08.2026	4907	ZNP	EXP	E37980		0011051800	09.08.2026		SP01	C
	9004940551	SH01403	09.08.2026	6069	ZNP	FTP	E09812		0020273729	09.08.2026		SP01	C
	9004940552	S022843	09.08.2026	5415	ZNP	FTB	Q29818		0020346762	09.08.2026			C
	9004940553	S022843	09.08.2026	1301	ZLF	EXW	P16498		0011068398	09.08.2026			C
	9004940554	SH01677	09.08.2026	6961	ZNP	FTB	D96730		0020349584	09.08.2026		SP01	C
	9004940555	S011556	09.08.2026	6933	ZNP	FTP	E40363		0020352355	09.08.2026		SP01	C
	9004940556	SH01290	09.08.2026	6846	ZNP	FTP	E35467		0020333372	09.08.2026		SP03	C
	9004940557	SH01589	09.08.2026	6120	ZNP	FTB	D49136		0020376946	09.08.2026		SP01	C
	9004940558	SH01402	09.08.2026	6073	ZNP	FTB	E09843		0011043600	09.08.2026		SP01	C
	9004940559	SH01728	09.08.2026	8013	ZNP	EXP	E40845		0040085726	09.08.2026		SP05	C
	9004940560	SH01746	09.08.2026	3751	ZNP	FTP	E24552		0020358776	09.08.2026		SP01	C
	9004940561	SH01403	09.08.2026	6069	ZNP	FTP	E09824		0020256830	09.08.2026		SP01	C
	9004940562	SH00058	09.08.2026	3931	ZNP	FTP	E65010		0011023098	09.08.2026		SP01	C
	9004940563	SH01839	09.08.2026	8264	ZNP	FTP	E84295		0020359869	09.08.2026		SP02	C
	9004940564	SH01757	09.08.2026	3912	ZNP	FTB	E64180		0011053532	09.08.2026		SP01	C
	9004940565	S004154	09.08.2026	1304	ZLF	FTB	Q14262		0020377166				A
